txn_id,customer_id,txn_date,txn_amount,txn_type,merchant_category,txn_channel,city,is_declined,city_tier
TXN000176017,CUST0017355,2025-08-05,7161.73,debit,utilities,card,Jaipur,0,tier2
TXN000176018,CUST0004230,2024-05-14,720.83,debit,dining,UPI,Jaipur,0,tier2
TXN000176019,CUST0028995,2026-05-24,246.11,debit,dining,UPI,Vadodara,0,tier2
TXN000176020,CUST0018679,2026-11-30,125.8,credit,groceries,UPI,Indore,0,tier2
TXN000176021,CUST0010800,2025-08-25,3367.52,credit,healthcare,card,Visakhapatnam,0,tier2
TXN000176022,CUST0019299,2025-01-31,789.67,credit,healthcare,card,Pune,0,tier1
TXN000176023,CUST0000210,2025-01-21,859.37,debit,fashion,UPI,Visakhapatnam,0,tier2
TXN000176024,CUST0003322,2026-09-29,338.18,debit,electronics,card,Mumbai,0,tier1
TXN000176025,CUST0029441,2024-10-22,1696.61,debit,entertainment,UPI,Hyderabad,0,tier1
TXN000176026,CUST0017056,2024-08-31,1757.93,debit,fuel,card,Coimbatore,1,tier2
TXN000176027,CUST0007061,2024-12-03,809.38,credit,fashion,card,Chennai,0,tier1
TXN000176028,CUST0026463,2024-04-07,864.53,debit,dining,UPI,Vadodara,0,tier2
TXN000176029,CUST0022343,2026-09-16,10972.04,debit,fuel,UPI,Vadodara,0,tier2
TXN000176030,CUST0025975,2026-05-04,1198.03,debit,education,card,Lucknow,0,tier2
TXN000176031,CUST0018635,2027-05-08,1035.0,debit,healthcare,UPI,Surat,0,tier2
TXN000176032,CUST0022941,2026-07-06,1119.1,debit,fashion,UPI,Nagpur,0,tier2
TXN000176033,CUST0021020,2025-05-30,467.08,debit,groceries,UPI,Patna,0,tier2
TXN000176034,CUST0029668,2024-01-07,81.16,debit,fashion,UPI,Surat,0,tier2
TXN000176035,CUST0006268,2024-09-05,713.04,debit,education,card,Delhi,0,tier1
TXN000176036,CUST0013049,2024-05-09,353.46,debit,fuel,card,Bhopal,0,tier2
TXN000176037,CUST0028205,2027-02-17,1546.79,debit,fashion,card,Ahmedabad,0,tier2
TXN000176038,CUST0009248,2025-03-04,845.77,debit,travel,card,Chennai,0,tier1
TXN000176039,CUST0022392,2024-07-11,15092.76,credit,utilities,UPI,Bengaluru,0,tier1
TXN000176040,CUST0009907,2024-06-18,843.0,debit,utilities,UPI,Nagpur,0,tier2
TXN000176041,CUST0020084,2025-06-27,105.18,debit,travel,UPI,Nagpur,0,tier2
TXN000176042,CUST0019192,2024-09-06,547.13,debit,fashion,card,Ahmedabad,0,tier2
TXN000176043,CUST0009321,2026-01-26,5373.78,credit,electronics,UPI,Chennai,0,tier1
TXN000176044,CUST0015330,2024-08-03,1575.5,credit,fuel,card,Mumbai,1,tier1
TXN000176045,CUST0017274,2024-10-10,385.49,debit,fuel,UPI,Surat,0,tier2
TXN000176046,CUST0012761,2025-12-19,373.95,debit,education,UPI,Vadodara,0,tier2
TXN000176047,CUST0016966,2025-08-03,3151.07,debit,groceries,card,Delhi,0,tier1
TXN000176048,CUST0011773,2024-02-09,25548.56,debit,healthcare,UPI,Visakhapatnam,0,tier2
TXN000176049,CUST0010877,2026-05-03,1497.22,debit,entertainment,UPI,Surat,0,tier2
TXN000176050,CUST0017798,2025-03-07,421.27,debit,entertainment,UPI,Nagpur,0,tier2
TXN000176051,CUST0006468,2026-09-03,1307.71,debit,fuel,card,Mumbai,0,tier1
TXN000176052,CUST0028892,2025-08-10,980.37,debit,utilities,UPI,Coimbatore,0,tier2
TXN000176053,CUST0005164,2026-02-01,429.7,debit,electronics,UPI,Lucknow,0,tier2
TXN000176054,CUST0009262,2025-05-26,2292.59,debit,travel,UPI,Bhopal,0,tier2
TXN000176055,CUST0019162,2024-12-31,753.14,debit,education,UPI,Coimbatore,0,tier2
TXN000176056,CUST0004247,2027-03-01,1322.36,debit,fuel,card,Surat,0,tier2
TXN000176057,CUST0028990,2025-03-15,7009.58,credit,education,card,Hyderabad,0,tier1
TXN000176058,CUST0013491,2024-10-20,4476.02,debit,fuel,card,Patna,0,tier2
TXN000176059,CUST0029778,2025-06-29,241.39,debit,dining,card,Kolkata,1,tier1
TXN000176060,CUST0014766,2024-12-30,2205.0,debit,travel,UPI,Kochi,1,tier2
TXN000176061,CUST0010362,2025-11-28,866.72,debit,education,card,Delhi,0,tier1
TXN000176062,CUST0010004,2026-10-09,242.41,credit,groceries,card,Chennai,0,tier1
TXN000176063,CUST0002765,2026-03-03,2836.68,debit,entertainment,UPI,Delhi,0,tier1
TXN000176064,CUST0009340,2025-11-12,114.93,debit,fashion,card,Bengaluru,0,tier1
TXN000176065,CUST0007799,2025-11-04,184.79,debit,education,card,Kochi,0,tier2
TXN000176066,CUST0018992,2025-04-12,995.04,debit,fuel,card,Delhi,0,tier1
TXN000176067,CUST0020922,2025-03-30,502.49,debit,education,card,Patna,0,tier2
TXN000176068,CUST0008899,2027-03-31,1122.38,debit,groceries,card,Chennai,0,tier1
TXN000176069,CUST0001494,2024-04-24,3000.5,debit,fuel,card,Indore,0,tier2
TXN000176070,CUST0023723,2026-02-24,341.84,debit,healthcare,UPI,Delhi,0,tier1
TXN000176071,CUST0019956,2026-09-29,264.66,debit,education,UPI,Indore,0,tier2
TXN000176072,CUST0019785,2024-01-05,2204.19,debit,electronics,UPI,Chennai,0,tier1
TXN000176073,CUST0014951,2024-05-26,945.04,debit,groceries,card,Mumbai,0,tier1
TXN000176074,CUST0024978,2026-09-24,668.88,debit,fashion,card,Kolkata,0,tier1
TXN000176075,CUST0000025,2026-03-07,348.36,debit,entertainment,card,Kolkata,0,tier1
TXN000176076,CUST0009187,2024-02-12,4744.7,debit,fashion,UPI,Visakhapatnam,0,tier2
TXN000176077,CUST0012877,2027-01-23,2034.07,debit,education,card,Nagpur,0,tier2
TXN000176078,CUST0011580,2027-04-29,1989.3,credit,travel,UPI,Delhi,0,tier1
TXN000176079,CUST0018087,2024-03-28,736.01,debit,groceries,UPI,Patna,0,tier2
TXN000176080,CUST0021121,2026-07-01,6362.3,credit,utilities,UPI,Mumbai,0,tier1
TXN000176081,CUST0010743,2026-05-29,12684.67,debit,entertainment,card,Bengaluru,0,tier1
TXN000176082,CUST0004147,2024-05-09,618.18,debit,entertainment,UPI,Visakhapatnam,0,tier2
TXN000176083,CUST0009909,2026-02-16,72.6,debit,utilities,UPI,Pune,0,tier1
TXN000176084,CUST0002538,2025-02-01,62.38,debit,education,UPI,Jaipur,0,tier2
TXN000176085,CUST0007192,2025-11-30,826.52,refund,dining,UPI,Visakhapatnam,0,tier2
TXN000176086,CUST0028222,2027-01-04,831.86,debit,entertainment,UPI,Kolkata,0,tier1
TXN000176087,CUST0010905,2024-11-13,640.53,debit,utilities,UPI,Indore,0,tier2
TXN000176088,CUST0027424,2024-12-09,655.15,debit,entertainment,card,Mumbai,1,tier1
TXN000176089,CUST0009476,2024-11-06,430.07,debit,healthcare,UPI,Coimbatore,0,tier2
TXN000176090,CUST0013156,2024-04-01,451.74,debit,fuel,card,Visakhapatnam,0,tier2
TXN000176091,CUST0019556,2027-02-16,2641.48,credit,electronics,UPI,Lucknow,0,tier2
TXN000176092,CUST0018185,2026-03-25,4894.63,debit,fuel,UPI,Visakhapatnam,0,tier2
TXN000176093,CUST0027373,2025-10-23,147.03,debit,electronics,UPI,Bhopal,1,tier2
TXN000176094,CUST0008551,2026-09-02,3819.19,debit,healthcare,card,Hyderabad,0,tier1
TXN000176095,CUST0014014,2026-07-30,278.86,debit,utilities,UPI,Patna,0,tier2
TXN000176096,CUST0004397,2025-08-03,462.96,debit,dining,UPI,Nagpur,0,tier2
TXN000176097,CUST0000672,2026-02-21,1438.1,credit,fashion,card,Patna,0,tier2
TXN000176098,CUST0006919,2026-04-28,758.93,credit,healthcare,UPI,Vadodara,0,tier2
TXN000176099,CUST0001891,2026-12-07,157.0,debit,utilities,UPI,Hyderabad,0,tier1
TXN000176100,CUST0023784,2025-02-21,1553.95,debit,fashion,UPI,Delhi,0,tier1
TXN000176101,CUST0001349,2026-04-13,1118.7,credit,fashion,card,Ahmedabad,0,tier2
TXN000176102,CUST0025345,2024-07-25,924.94,debit,utilities,UPI,Pune,0,tier1
TXN000176103,CUST0021952,2024-04-26,1526.49,debit,utilities,card,Lucknow,0,tier2
TXN000176104,CUST0012544,2026-01-19,40167.93,debit,entertainment,UPI,Bengaluru,0,tier1
TXN000176105,CUST0007955,2026-03-22,352.76,debit,travel,card,Kolkata,0,tier1
TXN000176106,CUST0000183,2025-09-24,1143.39,refund,fashion,UPI,Visakhapatnam,0,tier2
TXN000176107,CUST0010738,2026-07-06,17210.47,debit,groceries,UPI,Nagpur,0,tier2
TXN000176108,CUST0014655,2026-11-16,1221.63,debit,fuel,card,Delhi,0,tier1
TXN000176109,CUST0023660,2025-04-11,1820.81,debit,education,card,Hyderabad,0,tier1
TXN000176110,CUST0019468,2026-06-23,4044.36,debit,electronics,UPI,Vadodara,0,tier2
TXN000176111,CUST0002920,2025-11-07,3264.53,debit,entertainment,card,Vadodara,1,tier2
TXN000176112,CUST0001902,2025-12-13,1157.07,debit,entertainment,UPI,Chennai,0,tier1
TXN000176113,CUST0008956,2027-02-28,172527.07,credit,groceries,card,Delhi,0,tier1
TXN000176114,CUST0004910,2024-09-07,852.22,debit,healthcare,UPI,Delhi,0,tier1
TXN000176115,CUST0007457,2024-08-24,586.63,credit,utilities,UPI,Hyderabad,0,tier1
TXN000176116,CUST0025502,2024-12-21,15241.46,debit,electronics,UPI,Vadodara,0,tier2
TXN000176117,CUST0023106,2024-01-04,624.49,debit,entertainment,UPI,Chennai,0,tier1
TXN000176118,CUST0020943,2025-10-15,3872.22,debit,healthcare,card,Patna,0,tier2
TXN000176119,CUST0028948,2024-04-29,66.01,credit,electronics,UPI,Chennai,0,tier1
TXN000176120,CUST0014673,2026-01-11,6997.2,debit,travel,UPI,Jaipur,0,tier2
TXN000176121,CUST0029117,2024-06-09,285.64,debit,travel,card,Lucknow,0,tier2
TXN000176122,CUST0021319,2025-08-26,3332.12,credit,electronics,UPI,Kolkata,0,tier1
TXN000176123,CUST0014595,2024-05-24,3236.46,debit,groceries,card,Chennai,0,tier1
TXN000176124,CUST0028648,2025-09-12,1483.54,debit,entertainment,UPI,Chennai,0,tier1
TXN000176125,CUST0009003,2026-11-27,2549.34,debit,dining,UPI,Visakhapatnam,0,tier2
TXN000176126,CUST0019156,2025-03-02,4153.79,debit,education,UPI,Kochi,0,tier2
TXN000176127,CUST0028968,2027-05-11,207.64,credit,dining,UPI,Bengaluru,0,tier1
TXN000176128,CUST0026700,2025-02-16,1387.12,refund,entertainment,card,Coimbatore,0,tier2
TXN000176129,CUST0015455,2027-06-21,1771.81,debit,education,card,Delhi,0,tier1
TXN000176130,CUST0024990,2027-06-03,8212.63,debit,electronics,UPI,Bengaluru,0,tier1
TXN000176131,CUST0016146,2024-03-17,2354.32,debit,travel,UPI,Lucknow,0,tier2
TXN000176132,CUST0012383,2024-09-13,1007.48,debit,utilities,card,Patna,0,tier2
TXN000176133,CUST0023712,2026-10-01,332.79,debit,groceries,UPI,Surat,0,tier2
TXN000176134,CUST0029094,2026-01-09,15212.32,debit,utilities,UPI,Delhi,0,tier1
TXN000176135,CUST0008225,2026-11-02,3292.55,debit,healthcare,UPI,Lucknow,0,tier2
TXN000176136,CUST0028950,2025-10-05,483.31,credit,dining,UPI,Surat,0,tier2
TXN000176137,CUST0026914,2025-04-05,176.2,debit,healthcare,card,Coimbatore,0,tier2
TXN000176138,CUST0013316,2025-01-01,2606.02,debit,healthcare,UPI,Patna,0,tier2
TXN000176139,CUST0005787,2024-12-14,301.17,debit,electronics,UPI,Kolkata,0,tier1
TXN000176140,CUST0024665,2026-08-27,520.82,debit,entertainment,card,Bhopal,0,tier2
TXN000176141,CUST0005500,2025-05-14,511.66,debit,utilities,card,Nagpur,0,tier2
TXN000176142,CUST0018399,2025-06-21,4139.74,credit,fashion,UPI,Delhi,0,tier1
TXN000176143,CUST0020165,2026-01-31,1397.17,debit,fashion,card,Kolkata,0,tier1
TXN000176144,CUST0008805,2025-10-27,2478.08,debit,fashion,UPI,Patna,0,tier2
TXN000176145,CUST0027167,2024-04-10,113.76,credit,fuel,UPI,Bhopal,0,tier2
TXN000176146,CUST0028852,2025-03-25,7797.57,debit,healthcare,UPI,Pune,0,tier1
TXN000176147,CUST0011785,2024-03-24,1295.43,debit,dining,UPI,Mumbai,0,tier1
TXN000176148,CUST0018869,2024-09-30,355.51,debit,entertainment,UPI,Kolkata,0,tier1
TXN000176149,CUST0014761,2025-10-01,1572.05,debit,education,UPI,Visakhapatnam,0,tier2
TXN000176150,CUST0003843,2024-05-20,662.53,debit,travel,UPI,Kochi,0,tier2
TXN000176151,CUST0022736,2024-01-09,5728.95,credit,education,UPI,Vadodara,0,tier2
TXN000176152,CUST0017362,2026-07-03,2843.14,debit,travel,UPI,Visakhapatnam,0,tier2
TXN000176153,CUST0012340,2024-10-15,973.91,credit,dining,card,Bhopal,0,tier2
TXN000176154,CUST0011595,2024-04-07,814.8,debit,dining,UPI,Mumbai,0,tier1
TXN000176155,CUST0000255,2027-01-08,2577.26,refund,fashion,UPI,Kolkata,0,tier1
TXN000176156,CUST0004547,2025-09-03,6024.29,debit,utilities,card,Chennai,0,tier1
TXN000176157,CUST0012605,2024-11-20,1267.24,debit,dining,UPI,Chennai,0,tier1
TXN000176158,CUST0010101,2026-06-28,1006.77,credit,entertainment,card,Patna,0,tier2
TXN000176159,CUST0019185,2024-01-10,93.06,debit,dining,card,Chennai,0,tier1
TXN000176160,CUST0011207,2024-06-04,1066.54,credit,travel,card,Visakhapatnam,0,tier2
TXN000176161,CUST0006921,2026-02-01,238.96,debit,fashion,UPI,Kolkata,1,tier1
TXN000176162,CUST0014087,2024-03-22,109.89,debit,fashion,card,Kochi,1,tier2
TXN000176163,CUST0011186,2027-05-30,1529.24,credit,fuel,UPI,Hyderabad,0,tier1
TXN000176164,CUST0016947,2024-10-15,4917.05,credit,electronics,UPI,Visakhapatnam,1,tier2
TXN000176165,CUST0000028,2024-06-07,1629.02,debit,healthcare,card,Hyderabad,0,tier1
TXN000176166,CUST0022525,2025-06-16,2546.85,debit,education,UPI,Hyderabad,0,tier1
TXN000176167,CUST0016081,2024-04-01,2461.72,debit,fuel,UPI,Lucknow,1,tier2
TXN000176168,CUST0021255,2024-01-13,863.83,debit,fashion,UPI,Mumbai,0,tier1
TXN000176169,CUST0011559,2027-01-20,2506.33,debit,education,card,Pune,0,tier1
TXN000176170,CUST0026224,2025-03-31,14250.88,credit,electronics,UPI,Hyderabad,0,tier1
TXN000176171,CUST0024912,2025-04-01,4623.91,debit,groceries,UPI,Nagpur,0,tier2
TXN000176172,CUST0007139,2024-02-06,477.99,debit,electronics,UPI,Kolkata,0,tier1
TXN000176173,CUST0017960,2025-07-19,3103.57,debit,travel,UPI,Chennai,0,tier1
TXN000176174,CUST0023395,2024-03-18,443.79,debit,entertainment,UPI,Hyderabad,0,tier1
TXN000176175,CUST0012929,2025-11-24,3389.63,debit,utilities,UPI,Patna,0,tier2
TXN000176176,CUST0018149,2026-10-16,1556.84,debit,healthcare,UPI,Ahmedabad,0,tier2
TXN000176177,CUST0002302,2024-01-15,1031.79,debit,utilities,UPI,Patna,0,tier2
TXN000176178,CUST0020207,2025-07-17,1148.79,debit,groceries,card,Hyderabad,0,tier1
TXN000176179,CUST0019194,2027-04-23,1006.04,debit,groceries,UPI,Bengaluru,0,tier1
TXN000176180,CUST0029300,2025-07-15,1916.3,debit,electronics,card,Delhi,0,tier1
TXN000176181,CUST0019711,2024-10-06,1631.48,refund,education,card,Indore,0,tier2
TXN000176182,CUST0015678,2027-06-05,202.11,debit,entertainment,card,Mumbai,1,tier1
TXN000176183,CUST0015636,2024-07-15,890.99,debit,travel,UPI,Chennai,0,tier1
TXN000176184,CUST0014182,2024-02-18,2188.37,debit,utilities,card,Indore,0,tier2
TXN000176185,CUST0026571,2025-02-08,477.88,debit,utilities,card,Visakhapatnam,0,tier2
TXN000176186,CUST0026151,2026-06-21,4800.57,debit,healthcare,card,Coimbatore,0,tier2
TXN000176187,CUST0019227,2025-08-25,2161.09,debit,fashion,UPI,Kolkata,0,tier1
TXN000176188,CUST0012697,2026-09-16,4241.22,debit,fuel,card,Vadodara,0,tier2
TXN000176189,CUST0016505,2027-01-10,1295.01,credit,travel,UPI,Bengaluru,0,tier1
TXN000176190,CUST0029988,2025-04-10,126.28,credit,healthcare,card,Hyderabad,0,tier1
TXN000176191,CUST0006893,2026-05-20,10123.13,credit,fashion,card,Delhi,0,tier1
TXN000176192,CUST0007454,2026-07-31,3010.67,debit,fuel,UPI,Hyderabad,0,tier1
TXN000176193,CUST0016265,2024-07-01,303.14,credit,fuel,UPI,Mumbai,0,tier1
TXN000176194,CUST0022690,2024-02-22,702.65,debit,education,card,Mumbai,0,tier1
TXN000176195,CUST0012742,2024-07-27,1547.19,debit,utilities,card,Nagpur,0,tier2
TXN000176196,CUST0007122,2025-01-14,2458.1,debit,electronics,card,Bhopal,0,tier2
TXN000176197,CUST0028841,2024-03-24,2653.41,debit,electronics,card,Mumbai,0,tier1
TXN000176198,CUST0021275,2027-06-15,832.23,debit,groceries,card,Ahmedabad,0,tier2
TXN000176199,CUST0011658,2025-04-04,3437.24,debit,dining,UPI,Kochi,1,tier2
TXN000176200,CUST0004484,2026-03-07,955.74,credit,utilities,card,Patna,0,tier2
TXN000176201,CUST0021914,2025-01-28,1962.84,debit,fashion,UPI,Kolkata,0,tier1
TXN000176202,CUST0019804,2026-05-09,2161.52,credit,dining,card,Delhi,0,tier1
TXN000176203,CUST0000203,2026-08-04,1136.31,debit,dining,card,Mumbai,0,tier1
TXN000176204,CUST0016471,2025-09-05,1711.95,debit,fuel,UPI,Chennai,0,tier1
TXN000176205,CUST0019074,2025-01-20,1224.88,credit,healthcare,UPI,Bengaluru,0,tier1
TXN000176206,CUST0028794,2025-07-05,5381.95,debit,dining,UPI,Indore,0,tier2
TXN000176207,CUST0006292,2026-10-12,332.56,refund,electronics,UPI,Bengaluru,0,tier1
TXN000176208,CUST0015413,2027-01-22,1109.19,debit,travel,card,Hyderabad,0,tier1
TXN000176209,CUST0002005,2025-01-30,715.58,credit,entertainment,card,Patna,0,tier2
TXN000176210,CUST0014239,2024-06-07,233.34,debit,fuel,UPI,Bengaluru,0,tier1
TXN000176211,CUST0017801,2027-02-02,131.51,credit,utilities,UPI,Ahmedabad,0,tier2
TXN000176212,CUST0006448,2025-10-27,946.02,debit,dining,card,Bengaluru,0,tier1
TXN000176213,CUST0018060,2024-04-24,1431.73,debit,dining,UPI,Pune,0,tier1
TXN000176214,CUST0003394,2027-06-21,757.98,refund,healthcare,UPI,Kolkata,0,tier1
TXN000176215,CUST0010177,2026-09-21,220.19,credit,utilities,UPI,Bengaluru,0,tier1
TXN000176216,CUST0026229,2026-12-12,1330.82,debit,electronics,UPI,Mumbai,0,tier1
TXN000176217,CUST0023287,2024-08-13,3917.7,debit,utilities,UPI,Bengaluru,0,tier1
TXN000176218,CUST0029962,2026-01-02,18926.83,debit,dining,UPI,Vadodara,0,tier2
TXN000176219,CUST0009597,2027-05-30,386.1,credit,entertainment,UPI,Mumbai,0,tier1
TXN000176220,CUST0021605,2025-11-10,3914.97,debit,education,card,Jaipur,1,tier2
TXN000176221,CUST0012531,2025-02-27,301.84,debit,electronics,UPI,Surat,0,tier2
TXN000176222,CUST0006690,2026-06-04,27.89,debit,travel,UPI,Bengaluru,0,tier1
TXN000176223,CUST0001608,2027-05-23,1030.98,debit,electronics,UPI,Hyderabad,0,tier1
TXN000176224,CUST0017754,2025-09-12,247.59,debit,travel,UPI,Ahmedabad,0,tier2
TXN000176225,CUST0021924,2024-03-24,2970.35,debit,fashion,card,Mumbai,0,tier1
TXN000176226,CUST0006241,2026-09-07,1277.19,debit,dining,UPI,Hyderabad,0,tier1
TXN000176227,CUST0007827,2026-05-25,1763.92,debit,electronics,card,Pune,0,tier1
TXN000176228,CUST0015439,2025-09-02,1278.45,credit,fuel,UPI,Mumbai,0,tier1
TXN000176229,CUST0004158,2027-03-19,2590.4,debit,healthcare,UPI,Surat,0,tier2
TXN000176230,CUST0019838,2026-04-09,1704.09,credit,fashion,UPI,Nagpur,0,tier2
TXN000176231,CUST0017045,2027-06-27,2153.24,credit,entertainment,card,Pune,0,tier1
TXN000176232,CUST0011323,2026-01-15,461.83,debit,fashion,UPI,Coimbatore,0,tier2
TXN000176233,CUST0004479,2025-04-02,3390.71,credit,electronics,UPI,Mumbai,0,tier1
TXN000176234,CUST0009962,2026-09-30,752.76,debit,dining,UPI,Indore,0,tier2
TXN000176235,CUST0024240,2024-03-07,1269.26,debit,education,card,Mumbai,0,tier1
TXN000176236,CUST0008833,2027-06-06,40.62,debit,healthcare,UPI,Kolkata,1,tier1
TXN000176237,CUST0014741,2024-08-05,220.05,debit,electronics,card,Bhopal,0,tier2
TXN000176238,CUST0009452,2027-03-13,5116.12,debit,healthcare,UPI,Bhopal,0,tier2
TXN000176239,CUST0027624,2024-08-09,1141.42,debit,dining,card,Pune,0,tier1
TXN000176240,CUST0010965,2025-06-23,3736.56,debit,utilities,UPI,Surat,0,tier2
TXN000176241,CUST0024078,2024-04-07,3742.94,debit,fuel,UPI,Kolkata,0,tier1
TXN000176242,CUST0022334,2025-04-03,51.07,refund,utilities,UPI,Bengaluru,0,tier1
TXN000176243,CUST0000281,2026-08-23,15035.9,debit,entertainment,UPI,Mumbai,0,tier1
TXN000176244,CUST0012765,2026-01-08,1303.64,credit,utilities,card,Delhi,0,tier1
TXN000176245,CUST0021510,2025-07-04,25667.85,debit,healthcare,UPI,Jaipur,0,tier2
TXN000176246,CUST0003599,2025-10-17,943.42,debit,electronics,UPI,Patna,0,tier2
TXN000176247,CUST0016783,2026-01-28,1048.77,debit,groceries,card,Coimbatore,0,tier2
TXN000176248,CUST0026326,2026-12-31,995.41,debit,utilities,UPI,Mumbai,0,tier1
TXN000176249,CUST0009588,2026-02-02,1555.21,credit,education,UPI,Visakhapatnam,0,tier2
TXN000176250,CUST0008113,2027-03-17,2246.46,debit,education,card,Ahmedabad,0,tier2
TXN000176251,CUST0009197,2027-03-16,1649.56,debit,education,card,Delhi,0,tier1
TXN000176252,CUST0007987,2026-12-22,851.64,credit,electronics,card,Hyderabad,0,tier1
TXN000176253,CUST0020593,2026-02-19,1300.38,debit,travel,UPI,Patna,0,tier2
TXN000176254,CUST0021952,2024-04-14,130.65,debit,groceries,UPI,Lucknow,0,tier2
TXN000176255,CUST0005777,2027-06-01,1961.41,debit,groceries,UPI,Hyderabad,0,tier1
TXN000176256,CUST0015967,2026-11-15,407.39,credit,utilities,UPI,Kochi,0,tier2
TXN000176257,CUST0021806,2025-03-12,174.69,debit,education,UPI,Lucknow,1,tier2
TXN000176258,CUST0010077,2025-08-17,600.77,credit,entertainment,UPI,Bhopal,0,tier2
TXN000176259,CUST0025699,2026-12-08,343.96,debit,education,UPI,Kolkata,0,tier1
TXN000176260,CUST0000790,2025-07-23,166.93,debit,fuel,card,Visakhapatnam,0,tier2
TXN000176261,CUST0009390,2025-09-24,363.11,debit,utilities,UPI,Hyderabad,0,tier1
TXN000176262,CUST0018229,2026-03-23,1437.29,debit,fashion,UPI,Hyderabad,0,tier1
TXN000176263,CUST0019441,2027-04-14,499.99,debit,healthcare,UPI,Lucknow,0,tier2
TXN000176264,CUST0026799,2026-04-04,828.26,debit,healthcare,card,Bengaluru,0,tier1
TXN000176265,CUST0020510,2027-05-26,5760.44,credit,healthcare,UPI,Vadodara,1,tier2
TXN000176266,CUST0006966,2024-11-27,2315.05,credit,utilities,card,Hyderabad,0,tier1
TXN000176267,CUST0011528,2024-12-18,908.35,credit,utilities,card,Visakhapatnam,0,tier2
TXN000176268,CUST0014714,2024-10-10,671.55,refund,education,UPI,Kochi,0,tier2
TXN000176269,CUST0007304,2025-10-01,1884.3,debit,travel,card,Chennai,0,tier1
TXN000176270,CUST0010059,2024-08-28,202.48,debit,education,UPI,Nagpur,0,tier2
TXN000176271,CUST0002276,2026-06-27,5552.98,debit,entertainment,card,Nagpur,1,tier2
TXN000176272,CUST0011972,2025-07-24,1614.13,credit,healthcare,UPI,Chennai,1,tier1
TXN000176273,CUST0008545,2026-08-27,320.17,debit,dining,card,Pune,0,tier1
TXN000176274,CUST0012999,2027-01-19,1548.04,credit,travel,UPI,Kolkata,0,tier1
TXN000176275,CUST0017449,2024-08-18,42.99,debit,entertainment,card,Surat,0,tier2
TXN000176276,CUST0015628,2024-11-08,1020.29,debit,education,UPI,Mumbai,0,tier1
TXN000176277,CUST0022321,2025-04-15,538.11,refund,education,card,Delhi,0,tier1
TXN000176278,CUST0013432,2025-12-26,1435.62,debit,healthcare,UPI,Chennai,0,tier1
TXN000176279,CUST0015133,2024-01-22,471.55,debit,travel,UPI,Vadodara,0,tier2
TXN000176280,CUST0010377,2024-12-21,1326.69,credit,dining,card,Kolkata,0,tier1
TXN000176281,CUST0022174,2025-05-19,1098.34,debit,electronics,card,Mumbai,0,tier1
TXN000176282,CUST0015253,2024-09-11,292.92,debit,dining,card,Hyderabad,0,tier1
TXN000176283,CUST0011521,2027-05-01,2422.21,debit,entertainment,UPI,Hyderabad,0,tier1
TXN000176284,CUST0019152,2025-07-20,2593.08,refund,education,card,Mumbai,0,tier1
TXN000176285,CUST0026678,2025-04-16,866.22,credit,entertainment,UPI,Bengaluru,0,tier1
TXN000176286,CUST0023792,2027-01-10,1897.84,debit,utilities,card,Ahmedabad,0,tier2
TXN000176287,CUST0018627,2024-03-26,115.29,credit,healthcare,card,Lucknow,0,tier2
TXN000176288,CUST0023452,2027-04-18,3859.44,debit,entertainment,card,Kolkata,0,tier1
TXN000176289,CUST0014454,2024-12-06,1066.45,debit,fashion,card,Pune,1,tier1
TXN000176290,CUST0017443,2024-03-09,862.66,debit,healthcare,UPI,Mumbai,0,tier1
TXN000176291,CUST0018627,2027-05-28,1105.05,debit,education,UPI,Lucknow,0,tier2
TXN000176292,CUST0013202,2025-07-04,357.25,debit,education,UPI,Mumbai,0,tier1
TXN000176293,CUST0007133,2025-09-06,6314.95,debit,fuel,UPI,Vadodara,0,tier2
TXN000176294,CUST0024597,2024-07-27,6750.51,debit,education,UPI,Patna,0,tier2
TXN000176295,CUST0002340,2026-07-11,1757.39,credit,groceries,card,Hyderabad,0,tier1
TXN000176296,CUST0007911,2024-09-08,4495.08,credit,electronics,card,Delhi,0,tier1
TXN000176297,CUST0027224,2026-11-10,1333.26,credit,groceries,UPI,Pune,0,tier1
TXN000176298,CUST0017900,2027-04-17,77.28,debit,travel,UPI,Ahmedabad,0,tier2
TXN000176299,CUST0024305,2026-05-08,68.11,debit,electronics,UPI,Delhi,0,tier1
TXN000176300,CUST0028047,2024-07-27,895.27,debit,dining,UPI,Delhi,0,tier1
TXN000176301,CUST0014075,2026-10-26,619.43,debit,fashion,card,Chennai,0,tier1
TXN000176302,CUST0012906,2024-10-16,590.14,debit,dining,card,Vadodara,0,tier2
TXN000176303,CUST0002133,2024-12-06,424.97,debit,healthcare,UPI,Bengaluru,0,tier1
TXN000176304,CUST0011665,2026-07-03,1083.14,debit,entertainment,UPI,Hyderabad,0,tier1
TXN000176305,CUST0020314,2025-09-12,1732.93,credit,healthcare,UPI,Delhi,0,tier1
TXN000176306,CUST0018413,2025-09-27,752.38,debit,utilities,card,Nagpur,1,tier2
TXN000176307,CUST0008063,2026-06-18,624.03,credit,fashion,card,Lucknow,0,tier2
TXN000176308,CUST0010268,2026-07-10,2470.1,credit,dining,card,Jaipur,0,tier2
TXN000176309,CUST0028128,2027-02-05,650.85,debit,dining,UPI,Jaipur,0,tier2
