loan_id,decline_rate_change,decline_spike_flag,avg_amount_change_pct,amount_drop_flag,upi_share_change_pp,upi_shift_flag,category_count_change,diversity_drop_flag,signals_firing,customer_id,credit_score_band,income_band,city,tenure_months,loan_amount
LN00015859,0.0,1,-1.0,1,0.0,0,-1.0,0,2,CUST0008253,550-600,3-6L,Vadodara,24,103033.68
LN00015865,0.0,1,-1.0,1,0.0,0,-1.0,0,2,CUST0009662,650-850,6-10L,Pune,18,279212.86
LN00015871,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0021869,600-650,>15L,Kochi,36,2322774.59
LN00015874,0.0,1,-1.0,1,0.0,0,-1.0,0,2,CUST0000981,600-650,6-10L,Delhi,12,438851.98
LN00015882,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0000679,650-850,6-10L,Mumbai,18,679777.07
LN00015887,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0009588,600-650,6-10L,Pune,18,458283.57
LN00015894,0.0,1,-1.0,1,-1.0,1,-2.0,1,4,CUST0012603,600-650,6-10L,Mumbai,36,293302.45
LN00015899,0.0,1,-1.0,1,0.0,0,-1.0,0,2,CUST0013363,600-650,3-6L,Bengaluru,24,84974.33
LN00015903,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0010554,550-600,<3L,Kochi,24,55254.75
LN00015916,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0018612,650-850,3-6L,Chennai,18,102715.41
LN00015921,0.0,1,-1.0,1,0.0,0,-1.0,0,2,CUST0006313,550-600,10-15L,Coimbatore,12,1060947.04
LN00015923,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0001077,650-850,<3L,Pune,12,33292.2
LN00015928,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0012139,650-850,>15L,Coimbatore,12,1882859.89
LN00015933,-0.2,0,-1.0,1,-0.8,1,-4.0,1,3,CUST0004638,550-600,3-6L,Pune,18,163257.98
LN00015936,0.0,1,-1.0,1,0.0,0,-1.0,0,2,CUST0011249,600-650,3-6L,Nagpur,36,156962.02
LN00015943,0.0,1,-1.0,1,0.0,0,-1.0,0,2,CUST0027064,550-600,<3L,Kolkata,24,15976.35
LN00015944,0.0,1,-1.0,1,0.0,0,-1.0,0,2,CUST0019424,550-600,>15L,Bengaluru,18,2705923.9
LN00015955,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0026700,650-850,>15L,Coimbatore,24,1938544.86
LN00015960,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0026086,300-550,10-15L,Bengaluru,12,1225639.01
LN00015972,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0010443,600-650,3-6L,Kolkata,18,229492.25
LN00015973,0.0,1,-1.0,1,-1.0,1,-2.0,1,4,CUST0012077,550-600,6-10L,Visakhapatnam,12,534383.69
LN00015984,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0015330,650-850,>15L,Vadodara,36,1201105.07
LN00015988,0.0,1,-1.0,1,0.0,0,-1.0,0,2,CUST0026863,650-850,10-15L,Ahmedabad,24,1434148.99
LN00016005,0.0,1,-1.0,1,-0.5,1,-2.0,1,4,CUST0019918,650-850,6-10L,Coimbatore,18,393091.87
LN00016010,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0008345,650-850,6-10L,Bengaluru,12,607383.83
LN00016021,0.0,1,-1.0,1,-1.0,1,-2.0,1,4,CUST0029598,600-650,6-10L,Delhi,36,257003.68
LN00016039,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0010369,600-650,10-15L,Chennai,18,723841.39
LN00016040,0.0,1,-1.0,1,0.0,0,-1.0,0,2,CUST0008495,300-550,6-10L,Nagpur,12,674596.43
LN00016058,0.0,1,-1.0,1,0.0,0,-1.0,0,2,CUST0029157,600-650,6-10L,Pune,12,462364.25
LN00016069,0.0,1,-1.0,1,-0.5,1,-2.0,1,4,CUST0017734,600-650,10-15L,Bengaluru,12,781441.75
LN00016104,0.0,1,-1.0,1,-0.5,1,-2.0,1,4,CUST0026182,600-650,6-10L,Mumbai,18,409526.59
LN00016110,0.0,1,-1.0,1,0.0,0,-1.0,0,2,CUST0007097,650-850,10-15L,Delhi,24,738654.91
LN00016111,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0004487,600-650,>15L,Pune,24,1663328.7
LN00016118,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0019353,550-600,3-6L,Bhopal,18,63083.1
LN00016126,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0016900,600-650,3-6L,Surat,24,76701.55
LN00016133,0.0,1,-1.0,1,0.0,0,-1.0,0,2,CUST0006069,300-550,<3L,Chennai,18,66060.62
LN00016134,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0008414,650-850,3-6L,Kolkata,24,60811.67
LN00016163,-1.0,0,-1.0,1,0.0,0,-1.0,0,1,CUST0004842,650-850,3-6L,Pune,12,56129.13
LN00016170,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0008682,650-850,>15L,Visakhapatnam,18,827094.85
LN00016175,0.0,1,-1.0,1,0.0,0,-1.0,0,2,CUST0015097,650-850,6-10L,Bhopal,18,404045.77
LN00016188,0.0,1,-1.0,1,0.0,0,-1.0,0,2,CUST0008997,600-650,6-10L,Delhi,12,486026.79
LN00016194,-1.0,0,-1.0,1,-1.0,1,-1.0,0,2,CUST0011031,650-850,>15L,Patna,12,1317996.93
LN00016210,0.0,1,-1.0,1,0.0,0,-1.0,0,2,CUST0012961,600-650,6-10L,Chennai,18,320703.38
LN00016222,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0008549,550-600,10-15L,Chennai,36,1081557.25
LN00016226,-1.0,0,-1.0,1,0.0,0,-1.0,0,1,CUST0018033,650-850,3-6L,Vadodara,24,298967.66
LN00016245,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0018618,600-650,3-6L,Hyderabad,24,136087.99
LN00016246,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0006533,550-600,10-15L,Chennai,24,505694.89
LN00016252,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0024950,600-650,6-10L,Nagpur,12,617558.48
LN00016268,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0018963,550-600,3-6L,Nagpur,36,201426.07
LN00016269,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0004156,550-600,<3L,Lucknow,18,19517.15
LN00016271,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0010961,650-850,3-6L,Lucknow,24,74588.26
LN00016272,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0002020,550-600,6-10L,Visakhapatnam,36,243084.7
LN00016275,-1.0,0,-1.0,1,-1.0,1,-1.0,0,2,CUST0011774,600-650,6-10L,Bengaluru,24,539517.18
LN00016277,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0014346,650-850,3-6L,Pune,18,63398.83
LN00016280,0.0,1,-1.0,1,-0.5,1,-2.0,1,4,CUST0027465,600-650,<3L,Mumbai,24,36356.48
LN00016284,0.0,1,-1.0,1,0.0,0,-1.0,0,2,CUST0014350,600-650,>15L,Hyderabad,12,1327297.74
LN00016293,0.0,1,-1.0,1,0.0,0,-1.0,0,2,CUST0001561,600-650,3-6L,Hyderabad,18,202223.91
LN00016296,0.0,1,-1.0,1,0.0,0,-1.0,0,2,CUST0000580,300-550,>15L,Bengaluru,18,856347.67
LN00016297,-1.0,0,-1.0,1,-1.0,1,-1.0,0,2,CUST0019156,550-600,6-10L,Chennai,18,464382.32
LN00016310,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0027645,600-650,6-10L,Bengaluru,24,693314.33
LN00016314,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0013849,600-650,>15L,Coimbatore,18,1122791.28
LN00016319,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0028070,650-850,10-15L,Jaipur,36,522396.5
LN00016333,0.0,1,-1.0,1,-1.0,1,-3.0,1,4,CUST0001624,650-850,>15L,Chennai,18,1267923.65
LN00016335,0.0,1,-1.0,1,0.0,0,-1.0,0,2,CUST0002313,600-650,10-15L,Delhi,12,1253154.99
LN00016336,0.0,1,-1.0,1,0.0,0,-1.0,0,2,CUST0016051,300-550,>15L,Surat,24,1169441.29
LN00016339,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0015044,300-550,6-10L,Indore,24,603213.61
LN00016340,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0010738,550-600,10-15L,Nagpur,12,609819.53
LN00016343,0.0,1,-1.0,1,0.0,0,-1.0,0,2,CUST0003339,600-650,10-15L,Chennai,24,993025.53
LN00016350,-1.0,0,-1.0,1,-1.0,1,-1.0,0,2,CUST0009332,300-550,6-10L,Jaipur,36,598011.1
LN00016356,0.0,1,-1.0,1,0.0,0,-1.0,0,2,CUST0010021,600-650,6-10L,Chennai,24,241209.8
LN00016359,0.0,1,-1.0,1,0.0,0,-1.0,0,2,CUST0010799,600-650,<3L,Coimbatore,24,30504.14
LN00016366,0.0,1,-1.0,1,-1.0,1,-3.0,1,4,CUST0020527,650-850,6-10L,Kolkata,18,324886.76
LN00016373,-1.0,0,-1.0,1,-1.0,1,-1.0,0,2,CUST0005621,600-650,<3L,Vadodara,18,62882.31
LN00016375,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0019118,550-600,10-15L,Delhi,12,874407.89
LN00016384,0.0,1,-1.0,1,0.0,0,-1.0,0,2,CUST0016787,650-850,>15L,Mumbai,18,1758896.73
LN00016395,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0023784,650-850,6-10L,Delhi,12,225347.9
LN00016396,0.0,1,-1.0,1,0.0,0,-1.0,0,2,CUST0017939,550-600,>15L,Kochi,24,2510844.61
LN00016410,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0019054,600-650,<3L,Bengaluru,18,75820.55
LN00016426,0.0,1,-1.0,1,0.0,0,-1.0,0,2,CUST0012594,550-600,3-6L,Bengaluru,18,131203.76
LN00016429,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0016380,550-600,>15L,Indore,18,2061897.39
LN00016430,0.0,1,-1.0,1,-0.5,1,-2.0,1,4,CUST0010632,550-600,10-15L,Delhi,36,1178792.25
LN00016436,0.0,1,-1.0,1,0.0,0,-1.0,0,2,CUST0002314,650-850,10-15L,Chennai,36,503106.71
LN00016449,0.0,1,-1.0,1,0.0,0,-1.0,0,2,CUST0011973,550-600,3-6L,Vadodara,18,248502.73
LN00016450,-1.0,0,-1.0,1,-1.0,1,-1.0,0,2,CUST0004975,550-600,10-15L,Hyderabad,18,894361.09
LN00016457,0.0,1,-1.0,1,0.0,0,-1.0,0,2,CUST0015976,600-650,3-6L,Nagpur,12,134223.35
LN00016473,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0008071,550-600,10-15L,Bengaluru,18,505148.92
LN00016477,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0008104,650-850,>15L,Pune,18,2534511.13
LN00016485,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0024946,300-550,3-6L,Delhi,18,63794.43
LN00016486,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0024761,600-650,6-10L,Lucknow,12,368790.92
LN00016501,0.0,1,-1.0,1,0.0,0,-1.0,0,2,CUST0020024,600-650,3-6L,Chennai,12,232543.0
LN00016503,0.0,1,-1.0,1,0.0,0,-1.0,0,2,CUST0023334,600-650,3-6L,Ahmedabad,36,183060.8
LN00016504,0.0,1,-1.0,1,-0.5,1,-2.0,1,4,CUST0023970,600-650,6-10L,Visakhapatnam,12,400194.79
LN00016505,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0016322,600-650,3-6L,Delhi,12,98655.41
LN00016510,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0027923,300-550,6-10L,Pune,24,408477.29
LN00016511,0.0,1,-1.0,1,-1.0,1,-2.0,1,4,CUST0029597,300-550,6-10L,Mumbai,18,536573.66
LN00016512,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0017765,600-650,3-6L,Pune,18,110423.04
LN00016518,0.0,1,-1.0,1,0.0,0,-1.0,0,2,CUST0013745,600-650,>15L,Surat,24,2647841.41
LN00016521,-0.5,0,-1.0,1,-1.0,1,-2.0,1,3,CUST0012650,600-650,6-10L,Mumbai,24,221528.77
LN00016525,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0008701,600-650,10-15L,Chennai,12,1375203.28
LN00016528,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0029491,600-650,3-6L,Delhi,36,279251.3
LN00016530,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0002294,550-600,6-10L,Mumbai,24,687907.68
LN00016542,0.0,1,-1.0,1,0.0,0,-1.0,0,2,CUST0012018,650-850,3-6L,Surat,18,155885.31
LN00016553,0.0,1,-1.0,1,0.0,0,-1.0,0,2,CUST0016543,650-850,6-10L,Vadodara,24,664561.49
LN00016558,0.0,1,-1.0,1,0.0,0,-1.0,0,2,CUST0022803,650-850,>15L,Mumbai,24,2300771.73
LN00016578,0.0,1,-1.0,1,-0.5,1,-2.0,1,4,CUST0003464,300-550,3-6L,Nagpur,24,78480.64
LN00016581,0.0,1,-1.0,1,0.0,0,-1.0,0,2,CUST0022597,650-850,>15L,Mumbai,36,2171135.45
LN00016587,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0023193,600-650,6-10L,Bengaluru,12,486826.08
LN00016602,0.0,1,-1.0,1,0.0,0,-1.0,0,2,CUST0022537,300-550,10-15L,Lucknow,36,665674.96
LN00016605,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0002845,650-850,6-10L,Pune,12,530312.86
LN00016608,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0027443,600-650,6-10L,Bengaluru,24,688992.97
LN00016609,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0029915,550-600,6-10L,Visakhapatnam,12,594200.25
LN00016621,-1.0,0,-1.0,1,0.0,0,-1.0,0,1,CUST0027332,600-650,3-6L,Nagpur,12,116051.01
LN00016623,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0026602,550-600,6-10L,Delhi,18,560730.66
LN00016624,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0028611,550-600,6-10L,Jaipur,24,254846.22
LN00016638,-1.0,0,-1.0,1,0.0,0,-1.0,0,1,CUST0005640,650-850,10-15L,Nagpur,24,746755.78
LN00016645,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0000074,550-600,>15L,Indore,18,2742507.22
LN00016650,0.0,1,-1.0,1,0.0,0,-1.0,0,2,CUST0013584,550-600,6-10L,Bhopal,36,587706.55
LN00016652,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0013533,600-650,3-6L,Pune,18,286033.77
LN00016661,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0008955,550-600,>15L,Indore,12,2268803.22
LN00016677,0.0,1,-1.0,1,0.0,0,-1.0,0,2,CUST0027903,650-850,<3L,Pune,18,33629.36
LN00016678,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0002071,650-850,6-10L,Vadodara,24,493939.61
LN00016685,0.0,1,-1.0,1,0.0,0,-1.0,0,2,CUST0020482,650-850,3-6L,Mumbai,18,244707.34
LN00016701,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0023317,650-850,6-10L,Indore,36,603154.08
LN00016703,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0003036,550-600,10-15L,Pune,18,1378258.48
LN00016707,0.0,1,-1.0,1,-0.5,1,-2.0,1,4,CUST0013747,550-600,3-6L,Bengaluru,36,198771.04
LN00016710,0.0,1,-1.0,1,0.0,0,-1.0,0,2,CUST0004137,550-600,3-6L,Jaipur,18,199086.94
LN00016730,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0015459,650-850,10-15L,Kolkata,24,1474424.71
LN00016731,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0008812,650-850,10-15L,Delhi,24,1061802.34
LN00016746,0.0,1,-1.0,1,0.0,0,-1.0,0,2,CUST0026556,550-600,>15L,Surat,24,2039881.5
LN00016774,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0015299,550-600,<3L,Bengaluru,12,24714.48
LN00016782,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0025056,600-650,10-15L,Bhopal,12,1352576.32
LN00016787,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0022185,650-850,3-6L,Kochi,24,164864.16
LN00016789,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0025302,600-650,10-15L,Kochi,12,1166973.07
LN00016798,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0004665,300-550,10-15L,Pune,36,1083742.31
LN00016804,0.0,1,-1.0,1,0.0,0,-1.0,0,2,CUST0025427,600-650,>15L,Chennai,18,1148817.95
LN00016809,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0011523,550-600,6-10L,Lucknow,24,567490.42
LN00016812,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0028115,650-850,10-15L,Visakhapatnam,18,667549.59
LN00016829,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0013776,550-600,10-15L,Delhi,24,503551.58
LN00016844,0.0,1,-1.0,1,-1.0,1,-2.0,1,4,CUST0001457,600-650,<3L,Patna,36,23791.55
LN00016849,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0026531,650-850,3-6L,Coimbatore,36,287053.15
LN00016856,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0026017,650-850,6-10L,Vadodara,24,327948.29
LN00016865,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0007930,550-600,<3L,Ahmedabad,18,21096.94
LN00016866,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0000816,650-850,<3L,Bengaluru,18,11790.41
LN00016871,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0018963,600-650,6-10L,Chennai,18,520946.87
LN00016888,-0.5,0,-1.0,1,-0.5,1,-2.0,1,3,CUST0021702,550-600,3-6L,Vadodara,24,112840.96
LN00016891,0.0,1,-1.0,1,0.0,0,-1.0,0,2,CUST0007251,600-650,3-6L,Mumbai,24,295914.29
LN00016892,0.0,1,-1.0,1,-1.0,1,-2.0,1,4,CUST0022509,600-650,>15L,Pune,24,2961155.08
LN00016893,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0021032,600-650,3-6L,Ahmedabad,36,181265.48
LN00016896,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0026066,650-850,10-15L,Bengaluru,18,545782.4
LN00016901,0.0,1,-1.0,1,0.0,0,-1.0,0,2,CUST0019348,650-850,6-10L,Indore,18,212384.84
LN00016919,0.0,1,-1.0,1,0.0,0,-1.0,0,2,CUST0005257,600-650,10-15L,Pune,18,575695.18
LN00016921,0.0,1,-1.0,1,0.0,0,-1.0,0,2,CUST0025427,650-850,>15L,Visakhapatnam,36,2294632.75
LN00016923,0.0,1,-1.0,1,0.0,0,-1.0,0,2,CUST0017283,650-850,3-6L,Patna,18,100445.67
LN00016924,0.0,1,-1.0,1,0.0,0,-1.0,0,2,CUST0023516,600-650,10-15L,Bengaluru,18,1014887.77
LN00016929,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0014253,600-650,10-15L,Mumbai,24,1463455.01
LN00016939,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0024608,300-550,10-15L,Ahmedabad,12,832680.0
LN00016940,0.0,1,-1.0,1,0.0,0,-1.0,0,2,CUST0021391,600-650,3-6L,Surat,18,262906.05
LN00016942,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0012228,550-600,3-6L,Bengaluru,24,105676.98
LN00016949,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0007236,300-550,3-6L,Patna,18,249748.83
LN00016961,0.0,1,-1.0,1,0.0,0,-1.0,0,2,CUST0019022,600-650,10-15L,Lucknow,18,1233528.42
LN00016965,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0011726,600-650,6-10L,Ahmedabad,24,436522.1
LN00016966,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0028610,600-650,3-6L,Lucknow,36,53727.36
LN00017002,0.0,1,-1.0,1,0.0,0,-1.0,0,2,CUST0010500,650-850,6-10L,Mumbai,12,601032.2
LN00017013,0.0,1,-1.0,1,0.0,0,-1.0,0,2,CUST0017700,650-850,6-10L,Visakhapatnam,12,315481.71
LN00017026,-1.0,0,-1.0,1,0.0,0,-1.0,0,1,CUST0019420,650-850,10-15L,Nagpur,12,1250864.24
LN00017031,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0005906,650-850,6-10L,Mumbai,24,345855.31
LN00017035,-1.0,0,-1.0,1,0.0,0,-1.0,0,1,CUST0027362,550-600,<3L,Delhi,12,12099.42
LN00017038,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0024233,550-600,6-10L,Bengaluru,24,325001.39
LN00017041,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0011191,650-850,6-10L,Visakhapatnam,18,608987.33
LN00017045,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0015025,650-850,6-10L,Mumbai,18,302921.53
LN00017070,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0026286,600-650,3-6L,Chennai,12,240107.67
LN00017072,0.0,1,-1.0,1,0.0,0,-1.0,0,2,CUST0002643,600-650,>15L,Mumbai,18,2088644.2
LN00017099,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0019299,600-650,6-10L,Chennai,12,499931.41
LN00017100,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0008345,550-600,>15L,Kochi,12,1919287.77
LN00017126,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0013362,650-850,3-6L,Visakhapatnam,18,256916.06
LN00017129,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0011869,600-650,6-10L,Pune,18,393474.24
LN00017134,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0028345,650-850,6-10L,Bhopal,12,518967.09
LN00017140,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0002940,650-850,3-6L,Patna,18,227032.9
LN00017145,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0016144,600-650,3-6L,Hyderabad,18,122614.2
LN00017148,-1.0,0,-1.0,1,-1.0,1,-1.0,0,2,CUST0019844,650-850,6-10L,Jaipur,18,345902.06
LN00017150,0.0,1,-1.0,1,-0.5,1,-2.0,1,4,CUST0007839,300-550,10-15L,Bhopal,12,504351.25
LN00017154,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0007466,650-850,6-10L,Kolkata,18,480989.98
LN00017162,0.0,1,-1.0,1,0.0,0,-1.0,0,2,CUST0003987,550-600,10-15L,Kochi,12,697180.47
LN00017175,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0006838,300-550,>15L,Indore,18,1640198.15
LN00017176,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0002332,650-850,6-10L,Delhi,24,670578.89
LN00017179,-0.5,0,-1.0,1,-0.5,1,-2.0,1,3,CUST0012316,550-600,3-6L,Kolkata,24,209860.67
LN00017199,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0015445,650-850,10-15L,Chennai,24,616343.32
LN00017204,0.0,1,-1.0,1,0.0,0,-1.0,0,2,CUST0002401,300-550,>15L,Kolkata,12,2101338.88
LN00017218,0.0,1,-1.0,1,-1.0,1,-2.0,1,4,CUST0009365,600-650,6-10L,Pune,12,444588.38
LN00017219,0.0,1,-1.0,1,0.0,0,-1.0,0,2,CUST0028102,600-650,>15L,Coimbatore,24,1479561.01
LN00017226,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0001116,550-600,6-10L,Pune,12,482428.16
LN00017229,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0002301,650-850,>15L,Pune,24,2078855.9
LN00017231,0.0,1,-1.0,1,0.0,0,-1.0,0,2,CUST0018916,600-650,3-6L,Chennai,36,236179.52
LN00017235,0.0,1,-1.0,1,-1.0,1,-2.0,1,4,CUST0015909,550-600,10-15L,Mumbai,12,875216.69
LN00017239,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0004452,300-550,10-15L,Patna,24,668131.5
LN00017246,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0002888,600-650,3-6L,Pune,36,105641.98
LN00017258,0.0,1,-1.0,1,0.0,0,-1.0,0,2,CUST0026441,600-650,6-10L,Chennai,36,400995.92
LN00017260,0.0,1,-1.0,1,-1.0,1,-2.0,1,4,CUST0021198,600-650,>15L,Mumbai,18,1633133.17
LN00017273,0.0,1,-1.0,1,-1.0,1,-2.0,1,4,CUST0017331,600-650,6-10L,Bengaluru,12,613786.49
LN00017275,0.0,1,-1.0,1,0.0,0,-1.0,0,2,CUST0027536,650-850,>15L,Jaipur,12,2725472.14
LN00017279,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0012068,600-650,10-15L,Nagpur,18,578185.49
LN00017298,-1.0,0,-1.0,1,0.0,0,-1.0,0,1,CUST0017637,600-650,<3L,Lucknow,18,63679.19
LN00017300,0.0,1,-1.0,1,0.0,0,-1.0,0,2,CUST0015035,300-550,3-6L,Visakhapatnam,12,266948.18
LN00017304,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0010468,650-850,>15L,Bengaluru,24,2024026.69
LN00017309,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0001564,550-600,6-10L,Mumbai,18,593393.59
LN00017314,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0021938,550-600,>15L,Delhi,36,1370494.47
LN00017317,-0.3333333333333333,0,-1.0,1,-0.6666666666666666,1,-3.0,1,3,CUST0013555,650-850,<3L,Hyderabad,24,30402.58
LN00017323,0.0,1,-1.0,1,0.0,0,-1.0,0,2,CUST0013433,550-600,3-6L,Vadodara,24,126490.62
LN00017325,0.0,1,-1.0,1,0.0,0,-1.0,0,2,CUST0011529,650-850,3-6L,Nagpur,24,161758.91
LN00017328,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0029840,600-650,10-15L,Hyderabad,24,911958.24
LN00017335,0.0,1,-1.0,1,-0.5,1,-2.0,1,4,CUST0019162,600-650,3-6L,Mumbai,12,77540.62
LN00017338,0.0,1,-1.0,1,0.0,0,-1.0,0,2,CUST0013698,650-850,10-15L,Chennai,12,901181.84
LN00017342,0.0,1,-1.0,1,-1.0,1,-2.0,1,4,CUST0025206,300-550,6-10L,Chennai,18,356839.82
LN00017359,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0005594,650-850,10-15L,Bengaluru,24,1045908.26
LN00017363,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0010545,600-650,6-10L,Kolkata,18,533309.92
LN00017370,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0023689,600-650,3-6L,Coimbatore,24,126589.88
LN00017383,0.0,1,-1.0,1,0.0,0,-1.0,0,2,CUST0007361,650-850,6-10L,Coimbatore,12,563274.6
LN00017389,0.0,1,-1.0,1,-1.0,1,-1.0,0,3,CUST0026753,600-650,6-10L,Delhi,12,488212.95
