loan_id,customer_id,credit_score_band,income_band,city,city_tier,loan_amount,tenure_months,latest_dpd,had_recent_partial,signals_firing,decline_spike_flag,upi_shift_flag,amount_drop_flag,diversity_drop_flag,risk_score,score_reason,risk_tier
LN00038768,CUST0028886,650-850,>15L,Chennai,tier1,951775.17,12,1,False,0.0,,,,,2,dpd_1_29(+2),Low
LN00038769,CUST0000972,600-650,<3L,Hyderabad,tier1,16059.65,18,0,False,0.0,,,,,5,band_600_650(+3) | income_lt3L(+2),Medium
LN00038770,CUST0013877,600-650,10-15L,Nagpur,tier2,960671.81,18,90,True,3.0,1.0,1.0,1.0,0.0,9,band_600_650(+3) | tier2_city(+1) | signals_3_firing(+3) | recent_partial_pay(+2),High
LN00038771,CUST0002525,650-850,3-6L,Nagpur,tier2,99823.18,18,7,False,0.0,,,,,4,income_3_6L(+1) | tier2_city(+1) | dpd_1_29(+2),Medium
LN00038772,CUST0002780,550-600,>15L,Ahmedabad,tier2,2476061.67,18,30,False,3.0,1.0,1.0,1.0,0.0,5,band_550_600(+1) | tier2_city(+1) | signals_3_firing(+3),Medium
LN00038773,CUST0027748,650-850,3-6L,Kolkata,tier1,80291.92,18,0,False,0.0,,,,,1,income_3_6L(+1),Low
LN00038774,CUST0018357,650-850,>15L,Mumbai,tier1,1842247.99,12,0,False,4.0,1.0,1.0,1.0,1.0,3,signals_4_firing(+3),Low
LN00038775,CUST0027576,600-650,6-10L,Jaipur,tier2,504928.31,18,0,False,2.0,1.0,0.0,1.0,0.0,5,band_600_650(+3) | tier2_city(+1) | signals_2_firing(+1),Medium
LN00038776,CUST0004808,650-850,6-10L,Lucknow,tier2,272396.89,18,0,False,0.0,,,,,1,tier2_city(+1),Low
LN00038777,CUST0001380,600-650,6-10L,Hyderabad,tier1,288519.29,18,90,True,1.0,1.0,0.0,0.0,0.0,6,band_600_650(+3) | signals_1_firing(+1) | recent_partial_pay(+2),Medium
LN00038778,CUST0016031,550-600,6-10L,Bengaluru,tier1,318505.72,36,0,False,0.0,,,,,2,band_550_600(+1) | long_tenure(+1),Low
LN00038779,CUST0014322,550-600,3-6L,Vadodara,tier2,173085.8,12,15,False,1.0,1.0,0.0,0.0,0.0,6,band_550_600(+1) | income_3_6L(+1) | tier2_city(+1) | signals_1_firing(+1) | dpd_1_29(+2),Medium
LN00038780,CUST0025335,600-650,6-10L,Bengaluru,tier1,331441.88,36,90,False,0.0,,,,,4,band_600_650(+3) | long_tenure(+1),Medium
LN00038781,CUST0005224,550-600,10-15L,Bengaluru,tier1,1483752.55,12,0,False,0.0,,,,,1,band_550_600(+1),Low
LN00038782,CUST0014828,650-850,>15L,Ahmedabad,tier2,2200476.51,36,0,False,1.0,1.0,0.0,0.0,0.0,3,tier2_city(+1) | long_tenure(+1) | signals_1_firing(+1),Low
LN00038783,CUST0026691,600-650,6-10L,Chennai,tier1,448406.77,18,0,False,3.0,1.0,1.0,1.0,0.0,6,band_600_650(+3) | signals_3_firing(+3),Medium
LN00038784,CUST0011497,650-850,10-15L,Kolkata,tier1,542467.78,24,0,False,0.0,,,,,0,no_risk_factors,Low
LN00038785,CUST0003076,600-650,10-15L,Pune,tier1,1495185.94,24,0,False,0.0,,,,,3,band_600_650(+3),Low
LN00038786,CUST0029422,600-650,10-15L,Kochi,tier2,1007232.03,18,0,False,0.0,,,,,4,band_600_650(+3) | tier2_city(+1),Medium
LN00038787,CUST0024359,550-600,<3L,Hyderabad,tier1,57209.85,24,15,False,2.0,1.0,0.0,1.0,0.0,6,band_550_600(+1) | income_lt3L(+2) | signals_2_firing(+1) | dpd_1_29(+2),Medium
LN00038788,CUST0015485,550-600,6-10L,Mumbai,tier1,441758.64,12,90,True,1.0,1.0,0.0,0.0,0.0,4,band_550_600(+1) | signals_1_firing(+1) | recent_partial_pay(+2),Medium
LN00038789,CUST0004440,650-850,<3L,Delhi,tier1,71788.03,36,0,False,0.0,,,,,3,income_lt3L(+2) | long_tenure(+1),Low
LN00038790,CUST0009280,650-850,6-10L,Mumbai,tier1,657279.26,18,0,False,3.0,1.0,1.0,1.0,0.0,3,signals_3_firing(+3),Low
LN00038791,CUST0025182,650-850,>15L,Indore,tier2,1993554.49,24,60,False,0.0,,,,,1,tier2_city(+1),Low
LN00038792,CUST0020457,600-650,10-15L,Visakhapatnam,tier2,1268327.88,12,90,True,0.0,,,,,6,band_600_650(+3) | tier2_city(+1) | recent_partial_pay(+2),Medium
LN00038793,CUST0007256,550-600,10-15L,Delhi,tier1,983090.15,36,1,False,1.0,1.0,0.0,0.0,0.0,5,band_550_600(+1) | long_tenure(+1) | signals_1_firing(+1) | dpd_1_29(+2),Medium
LN00038794,CUST0022144,600-650,6-10L,Hyderabad,tier1,413466.82,36,90,True,0.0,,,,,6,band_600_650(+3) | long_tenure(+1) | recent_partial_pay(+2),Medium
LN00038795,CUST0022679,550-600,<3L,Vadodara,tier2,33206.1,18,1,False,1.0,1.0,0.0,0.0,0.0,7,band_550_600(+1) | income_lt3L(+2) | tier2_city(+1) | signals_1_firing(+1) | dpd_1_29(+2),High
LN00038796,CUST0018614,300-550,3-6L,Coimbatore,tier2,104728.63,36,0,False,0.0,,,,,5,band_300_550(+2) | income_3_6L(+1) | tier2_city(+1) | long_tenure(+1),Medium
LN00038797,CUST0007333,300-550,10-15L,Bengaluru,tier1,1107236.95,12,1,False,0.0,,,,,4,band_300_550(+2) | dpd_1_29(+2),Medium
LN00038798,CUST0013819,550-600,3-6L,Coimbatore,tier2,171773.52,18,0,False,0.0,,,,,3,band_550_600(+1) | income_3_6L(+1) | tier2_city(+1),Low
LN00038799,CUST0000010,550-600,3-6L,Lucknow,tier2,77907.63,24,0,False,0.0,,,,,3,band_550_600(+1) | income_3_6L(+1) | tier2_city(+1),Low
LN00038800,CUST0009746,650-850,6-10L,Visakhapatnam,tier2,425593.22,24,0,False,0.0,,,,,1,tier2_city(+1),Low
LN00038801,CUST0000707,300-550,<3L,Mumbai,tier1,40079.9,18,0,False,0.0,,,,,4,band_300_550(+2) | income_lt3L(+2),Medium
LN00038802,CUST0007393,600-650,3-6L,Bhopal,tier2,181845.33,18,90,True,1.0,1.0,0.0,0.0,0.0,8,band_600_650(+3) | income_3_6L(+1) | tier2_city(+1) | signals_1_firing(+1) | recent_partial_pay(+2),High
LN00038803,CUST0029382,300-550,>15L,Mumbai,tier1,1236165.71,36,0,False,0.0,,,,,3,band_300_550(+2) | long_tenure(+1),Low
LN00038804,CUST0017289,650-850,<3L,Indore,tier2,50096.47,24,0,False,0.0,,,,,3,income_lt3L(+2) | tier2_city(+1),Low
LN00038805,CUST0001963,650-850,10-15L,Kochi,tier2,549331.13,18,0,False,3.0,1.0,1.0,1.0,0.0,4,tier2_city(+1) | signals_3_firing(+3),Medium
LN00038806,CUST0019874,650-850,>15L,Chennai,tier1,2687032.4,12,0,False,3.0,1.0,1.0,1.0,0.0,3,signals_3_firing(+3),Low
LN00038807,CUST0017630,600-650,6-10L,Chennai,tier1,410008.98,18,0,False,0.0,,,,,3,band_600_650(+3),Low
LN00038808,CUST0025210,650-850,>15L,Hyderabad,tier1,2178059.23,18,0,False,0.0,,,,,0,no_risk_factors,Low
LN00038809,CUST0006757,550-600,3-6L,Kolkata,tier1,96140.69,24,0,False,0.0,,,,,2,band_550_600(+1) | income_3_6L(+1),Low
LN00038810,CUST0022955,550-600,>15L,Pune,tier1,1971917.1,18,0,False,0.0,,,,,1,band_550_600(+1),Low
LN00038811,CUST0025329,650-850,>15L,Jaipur,tier2,910219.1,12,0,False,1.0,1.0,0.0,0.0,0.0,2,tier2_city(+1) | signals_1_firing(+1),Low
LN00038812,CUST0014919,600-650,>15L,Surat,tier2,1793055.63,18,60,True,1.0,1.0,0.0,0.0,0.0,7,band_600_650(+3) | tier2_city(+1) | signals_1_firing(+1) | recent_partial_pay(+2),High
LN00038813,CUST0009101,600-650,3-6L,Ahmedabad,tier2,158031.32,18,0,False,0.0,,,,,5,band_600_650(+3) | income_3_6L(+1) | tier2_city(+1),Medium
LN00038814,CUST0010449,600-650,>15L,Delhi,tier1,2611989.16,36,0,False,4.0,1.0,1.0,1.0,1.0,7,band_600_650(+3) | long_tenure(+1) | signals_4_firing(+3),High
LN00038815,CUST0011192,600-650,>15L,Ahmedabad,tier2,2997287.26,24,90,True,0.0,,,,,6,band_600_650(+3) | tier2_city(+1) | recent_partial_pay(+2),Medium
LN00038816,CUST0020949,550-600,10-15L,Bengaluru,tier1,1451778.97,18,0,False,0.0,,,,,1,band_550_600(+1),Low
LN00038817,CUST0007734,600-650,<3L,Pune,tier1,41261.26,18,0,False,0.0,,,,,5,band_600_650(+3) | income_lt3L(+2),Medium
LN00038818,CUST0007001,650-850,<3L,Lucknow,tier2,42992.77,36,0,False,0.0,,,,,4,income_lt3L(+2) | tier2_city(+1) | long_tenure(+1),Medium
LN00038819,CUST0002605,650-850,6-10L,Kolkata,tier1,405820.36,24,30,True,0.0,,,,,2,recent_partial_pay(+2),Low
LN00038820,CUST0020882,600-650,10-15L,Kolkata,tier1,1499902.6,24,7,False,0.0,,,,,5,band_600_650(+3) | dpd_1_29(+2),Medium
LN00038821,CUST0007018,550-600,<3L,Kolkata,tier1,73641.64,12,90,True,3.0,1.0,1.0,1.0,0.0,8,band_550_600(+1) | income_lt3L(+2) | signals_3_firing(+3) | recent_partial_pay(+2),High
LN00038822,CUST0009224,600-650,>15L,Hyderabad,tier1,2659624.54,12,90,True,3.0,1.0,1.0,1.0,0.0,8,band_600_650(+3) | signals_3_firing(+3) | recent_partial_pay(+2),High
LN00038823,CUST0019831,550-600,6-10L,Bhopal,tier2,650301.38,36,0,False,0.0,,,,,3,band_550_600(+1) | tier2_city(+1) | long_tenure(+1),Low
LN00038824,CUST0008502,300-550,6-10L,Pune,tier1,436369.8,18,0,False,0.0,,,,,2,band_300_550(+2),Low
LN00038825,CUST0024828,650-850,6-10L,Pune,tier1,264012.07,36,0,False,0.0,,,,,1,long_tenure(+1),Low
LN00038826,CUST0001258,650-850,10-15L,Bengaluru,tier1,1038208.91,24,0,False,0.0,,,,,0,no_risk_factors,Low
LN00038827,CUST0002630,650-850,3-6L,Pune,tier1,259838.02,18,1,False,0.0,,,,,3,income_3_6L(+1) | dpd_1_29(+2),Low
LN00038828,CUST0010148,600-650,3-6L,Kolkata,tier1,50453.68,12,30,False,0.0,,,,,4,band_600_650(+3) | income_3_6L(+1),Medium
LN00038829,CUST0014818,650-850,6-10L,Kolkata,tier1,306424.85,18,0,False,0.0,,,,,0,no_risk_factors,Low
LN00038830,CUST0021072,300-550,10-15L,Kolkata,tier1,608146.66,18,0,False,0.0,,,,,2,band_300_550(+2),Low
LN00038831,CUST0025910,650-850,10-15L,Hyderabad,tier1,867402.59,12,0,False,0.0,,,,,0,no_risk_factors,Low
LN00038832,CUST0000616,300-550,3-6L,Bhopal,tier2,210486.02,36,0,False,0.0,,,,,5,band_300_550(+2) | income_3_6L(+1) | tier2_city(+1) | long_tenure(+1),Medium
LN00038833,CUST0024510,600-650,3-6L,Bengaluru,tier1,176463.3,18,90,True,1.0,1.0,0.0,0.0,0.0,7,band_600_650(+3) | income_3_6L(+1) | signals_1_firing(+1) | recent_partial_pay(+2),High
LN00038834,CUST0001683,550-600,6-10L,Jaipur,tier2,369461.81,24,7,False,0.0,,,,,4,band_550_600(+1) | tier2_city(+1) | dpd_1_29(+2),Medium
LN00038835,CUST0013541,600-650,6-10L,Chennai,tier1,663832.64,24,0,False,3.0,1.0,1.0,1.0,0.0,6,band_600_650(+3) | signals_3_firing(+3),Medium
LN00038836,CUST0022152,650-850,6-10L,Nagpur,tier2,497219.49,12,0,False,0.0,,,,,1,tier2_city(+1),Low
LN00038837,CUST0010685,300-550,6-10L,Surat,tier2,401478.41,24,0,False,0.0,,,,,3,band_300_550(+2) | tier2_city(+1),Low
LN00038838,CUST0004562,550-600,6-10L,Nagpur,tier2,286135.24,24,0,False,0.0,,,,,2,band_550_600(+1) | tier2_city(+1),Low
LN00038839,CUST0009526,600-650,3-6L,Coimbatore,tier2,292606.88,12,90,True,1.0,1.0,0.0,0.0,0.0,8,band_600_650(+3) | income_3_6L(+1) | tier2_city(+1) | signals_1_firing(+1) | recent_partial_pay(+2),High
LN00038840,CUST0005573,600-650,3-6L,Bhopal,tier2,55780.8,18,0,False,4.0,1.0,1.0,1.0,1.0,8,band_600_650(+3) | income_3_6L(+1) | tier2_city(+1) | signals_4_firing(+3),High
LN00038841,CUST0013019,650-850,6-10L,Chennai,tier1,625042.37,36,0,False,0.0,,,,,1,long_tenure(+1),Low
LN00038842,CUST0028558,550-600,6-10L,Kolkata,tier1,550568.82,24,0,False,0.0,,,,,1,band_550_600(+1),Low
LN00038843,CUST0014264,300-550,3-6L,Vadodara,tier2,268951.21,36,0,False,0.0,,,,,5,band_300_550(+2) | income_3_6L(+1) | tier2_city(+1) | long_tenure(+1),Medium
LN00038844,CUST0009934,600-650,<3L,Patna,tier2,57052.48,18,0,False,0.0,,,,,6,band_600_650(+3) | income_lt3L(+2) | tier2_city(+1),Medium
LN00038845,CUST0011030,650-850,<3L,Coimbatore,tier2,51376.26,12,0,False,1.0,1.0,0.0,0.0,0.0,4,income_lt3L(+2) | tier2_city(+1) | signals_1_firing(+1),Medium
LN00038846,CUST0008145,650-850,>15L,Patna,tier2,2410114.48,18,0,False,0.0,,,,,1,tier2_city(+1),Low
LN00038847,CUST0016422,550-600,6-10L,Delhi,tier1,293110.32,18,0,False,1.0,1.0,0.0,0.0,0.0,2,band_550_600(+1) | signals_1_firing(+1),Low
LN00038848,CUST0013231,600-650,10-15L,Chennai,tier1,879384.01,18,0,False,4.0,1.0,1.0,1.0,1.0,6,band_600_650(+3) | signals_4_firing(+3),Medium
LN00038849,CUST0012647,600-650,>15L,Hyderabad,tier1,2620398.61,12,90,True,1.0,1.0,0.0,0.0,0.0,6,band_600_650(+3) | signals_1_firing(+1) | recent_partial_pay(+2),Medium
LN00038850,CUST0014486,550-600,3-6L,Chennai,tier1,100879.59,24,90,True,0.0,,,,,4,band_550_600(+1) | income_3_6L(+1) | recent_partial_pay(+2),Medium
LN00038851,CUST0019737,600-650,6-10L,Hyderabad,tier1,576950.69,36,0,False,3.0,1.0,1.0,1.0,0.0,7,band_600_650(+3) | long_tenure(+1) | signals_3_firing(+3),High
LN00038852,CUST0021879,550-600,6-10L,Bhopal,tier2,692790.57,18,0,False,0.0,,,,,2,band_550_600(+1) | tier2_city(+1),Low
LN00038853,CUST0010785,600-650,10-15L,Nagpur,tier2,919592.38,18,60,True,0.0,,,,,6,band_600_650(+3) | tier2_city(+1) | recent_partial_pay(+2),Medium
LN00038854,CUST0027093,550-600,>15L,Bengaluru,tier1,1202336.64,18,0,False,0.0,,,,,1,band_550_600(+1),Low
LN00038855,CUST0026585,600-650,10-15L,Bengaluru,tier1,826754.55,12,0,False,0.0,,,,,3,band_600_650(+3),Low
LN00038856,CUST0011255,600-650,6-10L,Bengaluru,tier1,230120.85,18,90,True,0.0,,,,,5,band_600_650(+3) | recent_partial_pay(+2),Medium
LN00038857,CUST0000206,650-850,>15L,Chennai,tier1,1229192.87,12,0,False,0.0,,,,,0,no_risk_factors,Low
LN00038858,CUST0017159,650-850,10-15L,Surat,tier2,529584.76,18,7,False,0.0,,,,,3,tier2_city(+1) | dpd_1_29(+2),Low
LN00038859,CUST0025258,650-850,>15L,Chennai,tier1,1518884.93,12,0,False,0.0,,,,,0,no_risk_factors,Low
LN00038860,CUST0008936,650-850,<3L,Kolkata,tier1,10262.05,24,0,False,0.0,,,,,2,income_lt3L(+2),Low
LN00038861,CUST0011160,650-850,6-10L,Mumbai,tier1,354223.08,12,0,False,0.0,,,,,0,no_risk_factors,Low
LN00038862,CUST0008698,600-650,10-15L,Pune,tier1,1331632.71,18,0,False,0.0,,,,,3,band_600_650(+3),Low
LN00038863,CUST0006936,650-850,3-6L,Kolkata,tier1,159061.74,12,1,False,0.0,,,,,3,income_3_6L(+1) | dpd_1_29(+2),Low
LN00038864,CUST0024088,650-850,10-15L,Surat,tier2,1284953.5,18,0,False,0.0,,,,,1,tier2_city(+1),Low
LN00038865,CUST0014794,550-600,<3L,Bengaluru,tier1,51164.87,36,0,False,0.0,,,,,4,band_550_600(+1) | income_lt3L(+2) | long_tenure(+1),Medium
LN00038866,CUST0026841,650-850,6-10L,Nagpur,tier2,456121.86,36,0,False,4.0,1.0,1.0,1.0,1.0,5,tier2_city(+1) | long_tenure(+1) | signals_4_firing(+3),Medium
LN00038867,CUST0020214,550-600,>15L,Nagpur,tier2,1496753.13,18,0,False,3.0,1.0,1.0,1.0,0.0,5,band_550_600(+1) | tier2_city(+1) | signals_3_firing(+3),Medium
LN00038868,CUST0008955,650-850,6-10L,Ahmedabad,tier2,688203.51,24,0,False,1.0,1.0,0.0,0.0,0.0,2,tier2_city(+1) | signals_1_firing(+1),Low
LN00038869,CUST0029139,550-600,10-15L,Chennai,tier1,735853.0,18,0,False,0.0,,,,,1,band_550_600(+1),Low
LN00038870,CUST0003991,650-850,6-10L,Mumbai,tier1,283682.51,18,0,False,2.0,1.0,0.0,1.0,0.0,1,signals_2_firing(+1),Low
LN00038871,CUST0022657,600-650,6-10L,Hyderabad,tier1,356724.95,18,0,False,2.0,1.0,1.0,0.0,0.0,4,band_600_650(+3) | signals_2_firing(+1),Medium
LN00038872,CUST0002127,600-650,6-10L,Kochi,tier2,505072.24,18,90,True,0.0,,,,,6,band_600_650(+3) | tier2_city(+1) | recent_partial_pay(+2),Medium
LN00038873,CUST0021513,600-650,6-10L,Vadodara,tier2,313094.37,12,0,False,3.0,1.0,1.0,1.0,0.0,7,band_600_650(+3) | tier2_city(+1) | signals_3_firing(+3),High
LN00038874,CUST0019507,300-550,10-15L,Bengaluru,tier1,1007298.59,18,90,True,1.0,1.0,0.0,0.0,0.0,5,band_300_550(+2) | signals_1_firing(+1) | recent_partial_pay(+2),Medium
LN00038875,CUST0005827,550-600,<3L,Chennai,tier1,19492.23,12,0,False,2.0,0.0,1.0,1.0,0.0,4,band_550_600(+1) | income_lt3L(+2) | signals_2_firing(+1),Medium
LN00038876,CUST0002503,650-850,6-10L,Mumbai,tier1,624134.57,36,0,False,2.0,1.0,0.0,1.0,0.0,2,long_tenure(+1) | signals_2_firing(+1),Low
LN00038877,CUST0008625,600-650,3-6L,Chennai,tier1,256628.61,18,90,True,1.0,1.0,0.0,0.0,0.0,7,band_600_650(+3) | income_3_6L(+1) | signals_1_firing(+1) | recent_partial_pay(+2),High
LN00038878,CUST0004337,650-850,6-10L,Bhopal,tier2,615859.21,24,0,False,0.0,,,,,1,tier2_city(+1),Low
LN00038879,CUST0022905,650-850,>15L,Jaipur,tier2,1707023.58,18,0,False,1.0,1.0,0.0,0.0,0.0,2,tier2_city(+1) | signals_1_firing(+1),Low
LN00038880,CUST0021079,650-850,<3L,Vadodara,tier2,49304.48,24,0,False,0.0,,,,,3,income_lt3L(+2) | tier2_city(+1),Low
LN00038881,CUST0023665,650-850,6-10L,Kochi,tier2,520276.98,36,0,False,0.0,,,,,2,tier2_city(+1) | long_tenure(+1),Low
LN00038882,CUST0008237,650-850,10-15L,Bengaluru,tier1,1169883.83,24,0,False,1.0,1.0,0.0,0.0,0.0,1,signals_1_firing(+1),Low
LN00038883,CUST0015953,600-650,6-10L,Jaipur,tier2,297864.95,18,0,False,0.0,,,,,4,band_600_650(+3) | tier2_city(+1),Medium
LN00038884,CUST0029826,550-600,6-10L,Indore,tier2,207191.93,12,90,False,1.0,1.0,0.0,0.0,0.0,3,band_550_600(+1) | tier2_city(+1) | signals_1_firing(+1),Low
LN00038885,CUST0022788,550-600,3-6L,Ahmedabad,tier2,206730.79,18,0,False,0.0,,,,,3,band_550_600(+1) | income_3_6L(+1) | tier2_city(+1),Low
LN00038886,CUST0022322,600-650,3-6L,Hyderabad,tier1,261430.18,18,0,False,1.0,1.0,0.0,0.0,0.0,5,band_600_650(+3) | income_3_6L(+1) | signals_1_firing(+1),Medium
LN00038887,CUST0012304,600-650,10-15L,Visakhapatnam,tier2,930778.97,18,0,False,0.0,,,,,4,band_600_650(+3) | tier2_city(+1),Medium
LN00038888,CUST0003684,650-850,10-15L,Surat,tier2,1122163.95,36,0,False,1.0,1.0,0.0,0.0,0.0,3,tier2_city(+1) | long_tenure(+1) | signals_1_firing(+1),Low
LN00038889,CUST0003527,650-850,6-10L,Mumbai,tier1,442631.01,12,0,False,0.0,,,,,0,no_risk_factors,Low
LN00038890,CUST0012007,650-850,10-15L,Pune,tier1,1339741.28,18,0,False,2.0,1.0,0.0,1.0,0.0,1,signals_2_firing(+1),Low
LN00038891,CUST0004908,550-600,6-10L,Bengaluru,tier1,453983.88,12,7,False,2.0,1.0,1.0,0.0,0.0,4,band_550_600(+1) | signals_2_firing(+1) | dpd_1_29(+2),Medium
LN00038892,CUST0024653,300-550,10-15L,Nagpur,tier2,760052.85,18,0,False,2.0,1.0,0.0,1.0,0.0,4,band_300_550(+2) | tier2_city(+1) | signals_2_firing(+1),Medium
LN00038893,CUST0028131,650-850,>15L,Mumbai,tier1,1758502.71,12,0,False,0.0,,,,,0,no_risk_factors,Low
LN00038894,CUST0008021,650-850,<3L,Chennai,tier1,59639.18,18,0,False,0.0,,,,,2,income_lt3L(+2),Low
LN00038895,CUST0022257,650-850,6-10L,Chennai,tier1,213863.89,18,0,False,3.0,1.0,1.0,1.0,0.0,3,signals_3_firing(+3),Low
LN00038896,CUST0001704,650-850,3-6L,Coimbatore,tier2,225682.9,12,1,False,1.0,1.0,0.0,0.0,0.0,5,income_3_6L(+1) | tier2_city(+1) | signals_1_firing(+1) | dpd_1_29(+2),Medium
LN00038897,CUST0017114,600-650,6-10L,Vadodara,tier2,277901.45,36,7,False,0.0,,,,,7,band_600_650(+3) | tier2_city(+1) | long_tenure(+1) | dpd_1_29(+2),High
LN00038898,CUST0008579,600-650,6-10L,Patna,tier2,420502.57,12,90,True,0.0,,,,,6,band_600_650(+3) | tier2_city(+1) | recent_partial_pay(+2),Medium
LN00038899,CUST0019510,300-550,6-10L,Indore,tier2,574899.02,18,0,False,1.0,1.0,0.0,0.0,0.0,4,band_300_550(+2) | tier2_city(+1) | signals_1_firing(+1),Medium
LN00038900,CUST0011633,600-650,6-10L,Kochi,tier2,509272.96,36,1,False,0.0,,,,,7,band_600_650(+3) | tier2_city(+1) | long_tenure(+1) | dpd_1_29(+2),High
LN00038901,CUST0010023,650-850,3-6L,Bengaluru,tier1,112585.98,12,0,False,3.0,1.0,1.0,1.0,0.0,4,income_3_6L(+1) | signals_3_firing(+3),Medium
LN00038902,CUST0010360,600-650,<3L,Patna,tier2,49411.84,12,1,False,0.0,,,,,8,band_600_650(+3) | income_lt3L(+2) | tier2_city(+1) | dpd_1_29(+2),High
LN00038903,CUST0005573,550-600,<3L,Surat,tier2,39550.04,18,15,False,0.0,,,,,6,band_550_600(+1) | income_lt3L(+2) | tier2_city(+1) | dpd_1_29(+2),Medium
LN00038904,CUST0029864,300-550,3-6L,Nagpur,tier2,247926.85,12,0,False,0.0,,,,,4,band_300_550(+2) | income_3_6L(+1) | tier2_city(+1),Medium
LN00038905,CUST0010200,550-600,6-10L,Kolkata,tier1,347572.29,24,0,False,0.0,,,,,1,band_550_600(+1),Low
LN00038906,CUST0012969,650-850,6-10L,Ahmedabad,tier2,247965.35,18,15,False,0.0,,,,,3,tier2_city(+1) | dpd_1_29(+2),Low
LN00038907,CUST0005076,600-650,3-6L,Hyderabad,tier1,135933.15,24,90,True,0.0,,,,,6,band_600_650(+3) | income_3_6L(+1) | recent_partial_pay(+2),Medium
LN00038908,CUST0014616,550-600,10-15L,Pune,tier1,1443812.29,24,0,False,0.0,,,,,1,band_550_600(+1),Low
LN00038909,CUST0028372,650-850,10-15L,Visakhapatnam,tier2,1354337.51,24,0,False,0.0,,,,,1,tier2_city(+1),Low
LN00038910,CUST0003443,650-850,3-6L,Surat,tier2,269901.57,18,0,False,1.0,1.0,0.0,0.0,0.0,3,income_3_6L(+1) | tier2_city(+1) | signals_1_firing(+1),Low
LN00038911,CUST0016536,650-850,10-15L,Surat,tier2,863278.04,18,0,False,0.0,,,,,1,tier2_city(+1),Low
LN00038912,CUST0015914,600-650,>15L,Hyderabad,tier1,2866720.79,12,0,False,2.0,1.0,0.0,1.0,0.0,4,band_600_650(+3) | signals_2_firing(+1),Medium
LN00038913,CUST0010724,650-850,3-6L,Patna,tier2,57538.37,12,0,False,2.0,1.0,0.0,1.0,0.0,3,income_3_6L(+1) | tier2_city(+1) | signals_2_firing(+1),Low
LN00038914,CUST0009234,600-650,6-10L,Kochi,tier2,509760.2,18,7,False,0.0,,,,,6,band_600_650(+3) | tier2_city(+1) | dpd_1_29(+2),Medium
LN00038915,CUST0000819,600-650,>15L,Delhi,tier1,2614996.9,18,0,False,1.0,1.0,0.0,0.0,0.0,4,band_600_650(+3) | signals_1_firing(+1),Medium
LN00038916,CUST0020141,600-650,3-6L,Kolkata,tier1,254098.22,18,0,False,3.0,1.0,1.0,1.0,0.0,7,band_600_650(+3) | income_3_6L(+1) | signals_3_firing(+3),High
LN00038917,CUST0001808,550-600,<3L,Surat,tier2,58822.4,24,0,False,0.0,,,,,4,band_550_600(+1) | income_lt3L(+2) | tier2_city(+1),Medium
LN00038918,CUST0001889,650-850,6-10L,Vadodara,tier2,462861.94,18,0,False,3.0,1.0,1.0,1.0,0.0,4,tier2_city(+1) | signals_3_firing(+3),Medium
LN00038919,CUST0006241,550-600,6-10L,Pune,tier1,397799.7,18,0,False,0.0,,,,,1,band_550_600(+1),Low
LN00038920,CUST0024128,650-850,<3L,Kolkata,tier1,38988.35,24,0,False,1.0,1.0,0.0,0.0,0.0,3,income_lt3L(+2) | signals_1_firing(+1),Low
LN00038921,CUST0009251,600-650,3-6L,Mumbai,tier1,77726.61,36,90,True,2.0,1.0,0.0,1.0,0.0,8,band_600_650(+3) | income_3_6L(+1) | long_tenure(+1) | signals_2_firing(+1) | recent_partial_pay(+2),High
LN00038922,CUST0004233,300-550,6-10L,Jaipur,tier2,395529.37,18,0,False,1.0,1.0,0.0,0.0,0.0,4,band_300_550(+2) | tier2_city(+1) | signals_1_firing(+1),Medium
LN00038923,CUST0021537,600-650,10-15L,Chennai,tier1,692280.22,18,0,False,0.0,,,,,3,band_600_650(+3),Low
LN00038924,CUST0018725,550-600,10-15L,Visakhapatnam,tier2,557671.41,12,0,False,1.0,1.0,0.0,0.0,0.0,3,band_550_600(+1) | tier2_city(+1) | signals_1_firing(+1),Low
LN00038925,CUST0005473,550-600,>15L,Lucknow,tier2,2913377.14,12,0,False,0.0,,,,,2,band_550_600(+1) | tier2_city(+1),Low
LN00038926,CUST0012221,600-650,3-6L,Bengaluru,tier1,294932.76,24,1,False,1.0,1.0,0.0,0.0,0.0,7,band_600_650(+3) | income_3_6L(+1) | signals_1_firing(+1) | dpd_1_29(+2),High
LN00038927,CUST0009527,300-550,3-6L,Visakhapatnam,tier2,192973.25,18,90,False,1.0,1.0,0.0,0.0,0.0,5,band_300_550(+2) | income_3_6L(+1) | tier2_city(+1) | signals_1_firing(+1),Medium
LN00038928,CUST0014901,600-650,6-10L,Lucknow,tier2,403246.16,18,60,True,0.0,,,,,6,band_600_650(+3) | tier2_city(+1) | recent_partial_pay(+2),Medium
LN00038929,CUST0006037,550-600,<3L,Bhopal,tier2,78344.5,24,0,False,0.0,,,,,4,band_550_600(+1) | income_lt3L(+2) | tier2_city(+1),Medium
LN00038930,CUST0025455,600-650,3-6L,Visakhapatnam,tier2,274968.96,36,90,True,0.0,,,,,8,band_600_650(+3) | income_3_6L(+1) | tier2_city(+1) | long_tenure(+1) | recent_partial_pay(+2),High
